epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
0,0.31708332896232605,2.613110065460205,1.4559262990951538,0.20499999821186066,31.3905086517334,30.445072174072266
1,0.39791667461395264,2.0784287452697754,1.2796528339385986,0.20000000298023224,244.64794921875,243.97402954101562
2,0.4908333420753479,1.68130362033844,1.0967187881469727,0.23000000417232513,13.210925102233887,12.703782081604004
3,0.5766666531562805,1.4486937522888184,1.0033360719680786,0.4449999928474426,4.502687931060791,4.1124138832092285
4,0.5795833468437195,1.265028476715088,0.9133821725845337,0.41333332657814026,6.738719463348389,6.421815395355225
5,0.5924999713897705,1.1413182020187378,0.853466808795929,0.5666666626930237,1.131746768951416,0.8707817792892456
6,0.5941666960716248,1.0606811046600342,0.8204902410507202,0.41499999165534973,24.26785659790039,24.04637336730957
7,0.5987499952316284,1.025707721710205,0.8208127617835999,0.6383333206176758,1.0249656438827515,0.8349056839942932
8,0.5991666913032532,0.9916771650314331,0.8123895525932312,0.596666693687439,1.1701065301895142,1.004705548286438
9,0.5858333110809326,0.9312167167663574,0.7726226449012756,0.5716666579246521,0.9577223658561707,0.8057824969291687
10,0.5870833396911621,0.8917213082313538,0.7460662722587585,0.4816666543483734,3.020406723022461,2.8819100856781006
11,0.6108333468437195,0.8822686672210693,0.749090313911438,0.4183333218097687,5.247991561889648,5.116297245025635
12,0.6087499856948853,0.8556430339813232,0.7289742827415466,0.41333332657814026,6.973296642303467,6.849600315093994
13,0.6208333373069763,0.8342325091362,0.7144502997398376,0.6200000047683716,1.002884030342102,0.8864803314208984
14,0.6104166507720947,0.8341679573059082,0.721720814704895,0.47833332419395447,1.8585110902786255,1.7514477968215942
15,0.6045833230018616,0.8367863297462463,0.7277765274047852,0.4116666615009308,59.58314514160156,59.474369049072266
16,0.6066666841506958,0.8775417804718018,0.7737376093864441,0.5333333611488342,1.1372424364089966,1.035991907119751
17,0.6291666626930237,0.7989614009857178,0.6966915726661682,0.5950000286102295,0.8431488275527954,0.7425615191459656
18,0.6429166793823242,0.7857249975204468,0.684461772441864,0.67166668176651,0.8126599192619324,0.7128044962882996
19,0.6637499928474426,0.7849254608154297,0.6850027441978455,0.6483333110809326,0.7966927886009216,0.7002204060554504
20,0.6741666793823242,0.754912793636322,0.6574844121932983,0.6833333373069763,0.7253953814506531,0.630660891532898
21,0.6816666722297668,0.7502722144126892,0.6539977192878723,0.6449999809265137,0.756839394569397,0.6576551795005798
22,0.6870833039283752,0.7455796599388123,0.6468957662582397,0.625,0.775026798248291,0.6776284575462341
23,0.6854166388511658,0.734682023525238,0.6378728747367859,0.5716666579246521,0.9415598511695862,0.8456056714057922
24,0.7091666460037231,0.6982539296150208,0.602111279964447,0.653333306312561,0.7736685872077942,0.6741729378700256
25,0.722083330154419,0.7093953490257263,0.6108469367027283,0.67166668176651,0.7853121757507324,0.6839063763618469
26,0.7008333206176758,0.7152155041694641,0.617072343826294,0.6850000023841858,0.8046097159385681,0.7068710923194885
27,0.7208333611488342,0.6878254413604736,0.5928332805633545,0.6816666722297668,0.7279142737388611,0.6327440142631531
28,0.71875,0.6978439092636108,0.6011313796043396,0.6416666507720947,0.8445778489112854,0.7469178438186646
29,0.73416668176651,0.6550036072731018,0.5589677691459656,0.6200000047683716,0.8672910332679749,0.7693100571632385
30,0.71875,0.6704627275466919,0.5748124718666077,0.699999988079071,0.6894470453262329,0.5945144891738892
31,0.7458333373069763,0.6496391296386719,0.5539489388465881,0.6866666674613953,0.7519489526748657,0.6565701365470886
32,0.7587500214576721,0.6423494219779968,0.5465238094329834,0.7099999785423279,0.6728605628013611,0.5735001564025879
33,0.7437499761581421,0.647373378276825,0.5491141080856323,0.699999988079071,0.7262156009674072,0.6310682892799377
34,0.7487499713897705,0.6670887470245361,0.5714189410209656,0.7516666650772095,0.6526072025299072,0.5558647513389587
35,0.762499988079071,0.6254988312721252,0.530312180519104,0.721666693687439,0.7436918020248413,0.6491000652313232
36,0.7774999737739563,0.6252016425132751,0.5300743579864502,0.7933333516120911,0.5835566520690918,0.4897855520248413
37,0.7850000262260437,0.6383688449859619,0.5415210723876953,0.7416666746139526,0.6874309778213501,0.5895572900772095
38,0.7945833206176758,0.6309241056442261,0.5366426706314087,0.5566666722297668,1.1610547304153442,1.0651955604553223
39,0.7991666793823242,0.5936871767044067,0.4979052245616913,0.7566666603088379,0.6412012577056885,0.543696939945221
40,0.7916666865348816,0.6146097183227539,0.5167983770370483,0.8333333134651184,0.611393392086029,0.5149485468864441
41,0.8199999928474426,0.5904912352561951,0.49245044589042664,0.6816666722297668,1.0101443529129028,0.9104804396629333
42,0.8329166769981384,0.5750054717063904,0.47421500086784363,0.7950000166893005,0.6174318194389343,0.515440046787262
43,0.8308333158493042,0.5808832049369812,0.48113587498664856,0.7049999833106995,0.7707922458648682,0.6718185544013977
44,0.8366666436195374,0.5615843534469604,0.4623524844646454,0.6616666913032532,0.7765180468559265,0.6775258183479309
45,0.8475000262260437,0.5515273213386536,0.4535153806209564,0.746666669845581,0.6668335795402527,0.5688974261283875
46,0.8654166460037231,0.5267291069030762,0.4268449544906616,0.7316666841506958,0.6509082317352295,0.5520371794700623
47,0.8604166507720947,0.537541389465332,0.4373423159122467,0.8899999856948853,0.4889262914657593,0.38818711042404175
48,0.8812500238418579,0.49755212664604187,0.3965635299682617,0.699999988079071,0.8291064500808716,0.7265273928642273
49,0.877916693687439,0.4794937074184418,0.37513095140457153,0.7733333110809326,0.5557164549827576,0.4484851062297821
50,0.875,0.49334239959716797,0.38975557684898376,0.7900000214576721,0.6344980597496033,0.5312010645866394
51,0.8974999785423279,0.4534120261669159,0.3482174277305603,0.8733333349227905,0.5153771638870239,0.40971460938453674
52,0.8883333206176758,0.4516433775424957,0.34535643458366394,0.4483333230018616,3.5235958099365234,3.419316291809082
53,0.8816666603088379,0.4995400905609131,0.3971102833747864,0.8849999904632568,0.4851183593273163,0.38535013794898987
54,0.8954166769981384,0.45762574672698975,0.3562948405742645,0.7049999833106995,0.6885749101638794,0.5854364037513733
55,0.909166693687439,0.42793670296669006,0.3252902328968048,0.8299999833106995,0.5258491635322571,0.42473748326301575
56,0.9104166626930237,0.4101640582084656,0.3067886233329773,0.7666666507720947,0.5940556526184082,0.4911234974861145
57,0.9116666913032532,0.42044544219970703,0.31815963983535767,0.8849999904632568,0.42774781584739685,0.32405808568000793
58,0.9150000214576721,0.4027061462402344,0.298353910446167,0.871666669845581,0.4810974597930908,0.37728413939476013
59,0.9045833349227905,0.4254031479358673,0.32170066237449646,0.9150000214576721,0.4103333353996277,0.3066205382347107
60,0.934166669845581,0.36530420184135437,0.25963759422302246,0.6200000047683716,1.095808744430542,0.9912077784538269
61,0.9120833277702332,0.4064050018787384,0.30371201038360596,0.9049999713897705,0.41535627841949463,0.3107156753540039
62,0.92166668176651,0.37220054864883423,0.26887044310569763,0.8916666507720947,0.5182743072509766,0.41680893301963806
63,0.9258333444595337,0.3818954825401306,0.2770311236381531,0.9100000262260437,0.4128192067146301,0.30771535634994507
64,0.8824999928474426,0.48733994364738464,0.3847062289714813,0.7300000190734863,0.8704753518104553,0.7710597515106201
65,0.9137499928474426,0.3961944580078125,0.29536256194114685,0.7816666960716248,0.6418715715408325,0.5396625995635986
66,0.9283333420753479,0.37343212962150574,0.27118319272994995,0.8566666841506958,0.5522217154502869,0.4484289586544037
67,0.9266666769981384,0.38877955079078674,0.28462210297584534,0.9083333611488342,0.3786545693874359,0.2743735611438751
68,0.9375,0.3458261489868164,0.2401120513677597,0.75,0.7687309384346008,0.665989100933075
69,0.92208331823349,0.3672902584075928,0.2639532685279846,0.8050000071525574,0.5252082943916321,0.4200761914253235
70,0.9329166412353516,0.3667052388191223,0.26117590069770813,0.7300000190734863,0.7777847647666931,0.6724721193313599
71,0.9437500238418579,0.32173097133636475,0.21641965210437775,0.925000011920929,0.40943318605422974,0.3058946430683136
72,0.9375,0.3397738039493561,0.23448699712753296,0.92166668176651,0.35372593998908997,0.2456558495759964
73,0.9325000047683716,0.3424001634120941,0.23787207901477814,0.7916666865348816,0.5761287808418274,0.46991515159606934
74,0.9383333325386047,0.33807089924812317,0.2331637293100357,0.8566666841506958,0.5118309855461121,0.40913695096969604
75,0.9379166960716248,0.33410322666168213,0.23229040205478668,0.9416666626930237,0.28872010111808777,0.18605861067771912
76,0.9516666531562805,0.29084089398384094,0.18832901120185852,0.9383333325386047,0.30825623869895935,0.20601215958595276
77,0.9537500143051147,0.27778440713882446,0.1754710078239441,0.9266666769981384,0.3643755316734314,0.26189127564430237
78,0.9516666531562805,0.29132500290870667,0.18901647627353668,0.8566666841506958,0.46990087628364563,0.36575841903686523
79,0.9358333349227905,0.3176719546318054,0.21422849595546722,0.9333333373069763,0.3356441855430603,0.23135891556739807
80,0.9537500143051147,0.3074638545513153,0.20586328208446503,0.9383333325386047,0.327640563249588,0.225863516330719
81,0.9624999761581421,0.2532958686351776,0.15066879987716675,0.9483333230018616,0.30412182211875916,0.20007438957691193
82,0.9520833492279053,0.3043452203273773,0.20379643142223358,0.9150000214576721,0.35412102937698364,0.2528407573699951
83,0.9512500166893005,0.2873321771621704,0.1838521808385849,0.9266666769981384,0.39106205105781555,0.2871584892272949
84,0.9300000071525574,0.36742302775382996,0.2667573094367981,0.57833331823349,1.9613920450210571,1.8669819831848145
85,0.9375,0.33200761675834656,0.23535026609897614,0.9366666674613953,0.3085070252418518,0.2105916142463684
86,0.9424999952316284,0.30741259455680847,0.20861783623695374,0.9483333230018616,0.28468775749206543,0.18598677217960358
87,0.9466666579246521,0.30393683910369873,0.20560380816459656,0.7883333563804626,0.6042543649673462,0.5049124956130981
88,0.9554166793823242,0.26553037762641907,0.16487085819244385,0.9233333468437195,0.36283066868782043,0.2622283399105072
89,0.9583333134651184,0.2721393406391144,0.17031964659690857,0.9366666674613953,0.34302428364753723,0.24026727676391602
90,0.9375,0.32279571890830994,0.22270527482032776,0.9300000071525574,0.31180045008659363,0.2147887945175171
91,0.9604166746139526,0.2545384168624878,0.15539386868476868,0.9350000023841858,0.29982468485832214,0.20032218098640442
92,0.9624999761581421,0.25149300694465637,0.1523287147283554,0.9383333325386047,0.3172603249549866,0.2169419378042221
93,0.9620833396911621,0.24406962096691132,0.14443393051624298,0.9416666626930237,0.36270758509635925,0.26219746470451355
94,0.965416669845581,0.2332868129014969,0.1331837773323059,0.9516666531562805,0.3122999668121338,0.21204961836338043
95,0.96875,0.2272816151380539,0.1272452473640442,0.9649999737739563,0.26388370990753174,0.16331975162029266
96,0.9729166626930237,0.23605605959892273,0.13594487309455872,0.9416666626930237,0.362337589263916,0.2611599564552307
97,0.9649999737739563,0.23562388122081757,0.1358114629983902,0.9333333373069763,0.32044923305511475,0.22121937572956085
98,0.9591666460037231,0.24320919811725616,0.1419488489627838,0.8766666650772095,0.6520472764968872,0.5468078255653381
99,0.9670833349227905,0.22963760793209076,0.12676315009593964,0.949999988079071,0.35273998975753784,0.2503683865070343
100,0.9670833349227905,0.22418665885925293,0.12211526185274124,0.9549999833106995,0.2899603545665741,0.1874312311410904
101,0.9641666412353516,0.2531757652759552,0.15298709273338318,0.9549999833106995,0.2617496848106384,0.1619046926498413
102,0.9608333110809326,0.23965778946876526,0.13981536030769348,0.9466666579246521,0.2992667257785797,0.20172829926013947
103,0.9712499976158142,0.21534299850463867,0.11521890014410019,0.9433333277702332,0.278939813375473,0.17795436084270477
104,0.9683333039283752,0.2398093342781067,0.13937552273273468,0.9333333373069763,0.48691391944885254,0.3888155221939087
105,0.9612500071525574,0.2430136650800705,0.14359915256500244,0.9416666626930237,0.39304184913635254,0.2934618890285492
106,0.9691666960716248,0.22829045355319977,0.1289103627204895,0.9350000023841858,0.42157602310180664,0.3230098485946655
107,0.9750000238418579,0.213558167219162,0.11456091701984406,0.949999988079071,0.3253096044063568,0.22506342828273773
108,0.9679166674613953,0.22779472172260284,0.12861298024654388,0.9566666483879089,0.33488622307777405,0.2353205382823944
109,0.9691666960716248,0.21549196541309357,0.1159592792391777,0.9366666674613953,0.32549750804901123,0.22426602244377136
110,0.9770833253860474,0.20479092001914978,0.10397399961948395,0.949999988079071,0.29307377338409424,0.19329959154129028
111,0.9779166579246521,0.19834592938423157,0.09780985862016678,0.9483333230018616,0.33380430936813354,0.23349541425704956
112,0.9737499952316284,0.20221228897571564,0.10301190614700317,0.9466666579246521,0.4019228219985962,0.3034729063510895
113,0.96875,0.21817786991596222,0.12118666619062424,0.9483333230018616,0.3736231029033661,0.27723801136016846
114,0.9666666388511658,0.22692374885082245,0.13036786019802094,0.9566666483879089,0.2763988673686981,0.17947925627231598
115,0.9754166603088379,0.19382204115390778,0.09774205833673477,0.9516666531562805,0.29316115379333496,0.19756817817687988
116,0.9695833325386047,0.220248743891716,0.12364382296800613,0.95333331823349,0.2724549174308777,0.17822477221488953
117,0.9429166913032532,0.35598093271255493,0.26639312505722046,0.925000011920929,0.36208415031433105,0.27186936140060425
118,0.9708333611488342,0.20522622764110565,0.1124630868434906,0.9333333373069763,0.3324951231479645,0.24030692875385284
