epoch,accuracy,loss,sparse_categorical_crossentropy,val_accuracy,val_loss,val_sparse_categorical_crossentropy
60,0.9389743804931641,0.4288714528083801,0.22278273105621338,0.9876922965049744,0.2857661247253418,0.08027099817991257
61,0.9564102292060852,0.3671010732650757,0.16127394139766693,0.9907692074775696,0.2873198091983795,0.08148062974214554
62,0.9528205394744873,0.3754429221153259,0.17006413638591766,0.9866666793823242,0.295572429895401,0.0903816968202591
63,0.9651281833648682,0.34651440382003784,0.14121700823307037,0.9948717951774597,0.2644723653793335,0.059162139892578125
64,0.9497435688972473,0.393680602312088,0.18912822008132935,0.9589743614196777,0.4390983283519745,0.2363170087337494
65,0.9466666579246521,0.3986242711544037,0.19736798107624054,0.9876922965049744,0.30287590622901917,0.10213202238082886
66,0.9553846120834351,0.37340301275253296,0.17323943972587585,0.9702563881874084,0.370889276266098,0.17057208716869354
67,0.9589743614196777,0.3612321615219116,0.16115638613700867,0.9907692074775696,0.2647620737552643,0.06474217027425766
68,0.9646154046058655,0.33294248580932617,0.13290011882781982,0.9948717951774597,0.25775155425071716,0.057373177260160446
69,0.9497435688972473,0.390106201171875,0.19115053117275238,0.9897435903549194,0.26025375723838806,0.06339597702026367
70,0.9597436189651489,0.34523439407348633,0.14846129715442657,0.9928205013275146,0.28151965141296387,0.0845085084438324
71,0.9623076915740967,0.3451692759990692,0.14840897917747498,0.9907692074775696,0.27399924397468567,0.07761021703481674
72,0.9494871497154236,0.3883962333202362,0.1935443878173828,0.9856410026550293,0.29112768173217773,0.09684648364782333
73,0.9689743518829346,0.3223806321620941,0.12780645489692688,0.9969230890274048,0.2464221566915512,0.051376644521951675
74,0.9725641012191772,0.31283989548683167,0.11797681450843811,0.9928205013275146,0.23667389154434204,0.04216878488659859
75,0.9656410217285156,0.32606494426727295,0.13227936625480652,0.9928205013275146,0.24306657910346985,0.049891188740730286
76,0.9715384840965271,0.3069678544998169,0.1141357347369194,0.9712820649147034,0.3058856427669525,0.11381188780069351
77,0.9741025567054749,0.29944169521331787,0.10779102146625519,0.9969230890274048,0.23909546434879303,0.04795815795660019
78,0.9720512628555298,0.31040123105049133,0.11970382928848267,0.9948717951774597,0.24036680161952972,0.050288788974285126
79,0.972820520401001,0.3116096258163452,0.12199831753969193,0.9876922965049744,0.26964426040649414,0.0813111737370491
80,0.9682051539421082,0.30526843667030334,0.11687876284122467,0.9948717951774597,0.25354263186454773,0.06533399224281311
81,0.9702563881874084,0.3096730411052704,0.12221360206604004,0.9876922965049744,0.2636652886867523,0.07680226117372513
82,0.9794871807098389,0.28510981798171997,0.09839344024658203,0.9948717951774597,0.24323610961437225,0.05648812651634216
83,0.971794843673706,0.3118826150894165,0.1265440285205841,0.9938461780548096,0.25407126545906067,0.07027919590473175
84,0.9689743518829346,0.3038722574710846,0.12032251060009003,0.9876922965049744,0.27954357862472534,0.09674538671970367
85,0.9682051539421082,0.3032490313053131,0.12091565877199173,0.9938461780548096,0.25868263840675354,0.07679598778486252
86,0.9733333587646484,0.29538342356681824,0.11388711631298065,0.980512797832489,0.30103206634521484,0.12044227868318558
87,0.9746153950691223,0.2890673577785492,0.10889293253421783,0.9928205013275146,0.24809733033180237,0.06805513054132462
88,0.974871814250946,0.2838793098926544,0.10413471609354019,0.9938461780548096,0.25522637367248535,0.07600905001163483
89,0.9797435998916626,0.27156636118888855,0.09259665757417679,0.9938461780548096,0.243856742978096,0.06534384936094284
90,0.9723076820373535,0.29474371671676636,0.11747872084379196,0.9938461780548096,0.24549005925655365,0.06973203271627426
91,0.9769230484962463,0.2806839644908905,0.1050814837217331,0.9958974123001099,0.23912152647972107,0.0634390115737915
92,0.9797435998916626,0.26342877745628357,0.08796342462301254,0.9969230890274048,0.21568472683429718,0.04083173722028732
93,0.974871814250946,0.2789396345615387,0.10425858944654465,0.9969230890274048,0.21497736871242523,0.04016220197081566
94,0.9792307615280151,0.26342785358428955,0.08844827860593796,0.9969230890274048,0.22142189741134644,0.04644240438938141
95,0.9853846430778503,0.2457604557275772,0.07118390500545502,0.9958974123001099,0.23514001071453094,0.061216436326503754
96,0.980512797832489,0.2561739981174469,0.08320634812116623,0.9979487061500549,0.21695050597190857,0.044911086559295654
97,0.9792307615280151,0.25520873069763184,0.08394872397184372,0.9958974123001099,0.23317764699459076,0.06279416382312775
98,0.9746153950691223,0.2691046893596649,0.09875421971082687,0.9948717951774597,0.2307540774345398,0.06067216768860817
99,0.9820512533187866,0.25656718015670776,0.08716535568237305,0.9969230890274048,0.21628351509571075,0.04740367457270622
100,0.9833333492279053,0.24606582522392273,0.07748518139123917,0.9979487061500549,0.21052375435829163,0.04199960082769394
101,0.9769230484962463,0.2648307681083679,0.09679039567708969,0.9958974123001099,0.2191002517938614,0.05126668140292168
102,0.9830769300460815,0.24474947154521942,0.07721610367298126,0.9917948842048645,0.23454268276691437,0.06784097105264664
103,0.9735897183418274,0.28175845742225647,0.11596067249774933,0.9733333587646484,0.28141260147094727,0.11613401025533676
104,0.9789743423461914,0.2535509467124939,0.08883334696292877,0.9928205013275146,0.24977131187915802,0.08570944517850876
105,0.980512797832489,0.25095582008361816,0.0875273123383522,0.9958974123001099,0.20333006978034973,0.04038100317120552
106,0.9794871807098389,0.2557920813560486,0.0932750552892685,0.9969230890274048,0.20134618878364563,0.03924136981368065
107,0.9828205108642578,0.2393929809331894,0.0775398537516594,0.9969230890274048,0.2065611034631729,0.04473613202571869
108,0.9861538410186768,0.23018091917037964,0.06790477782487869,0.9958974123001099,0.22444748878479004,0.062388308346271515
109,0.9802564382553101,0.23152810335159302,0.0702928826212883,0.9958974123001099,0.20931051671504974,0.04925891011953354
110,0.9848718047142029,0.23593103885650635,0.07646780461072922,0.9928205013275146,0.22047704458236694,0.06180424988269806
111,0.9823076725006104,0.24376624822616577,0.08530587702989578,0.9969230890274048,0.2044975906610489,0.04636943340301514
112,0.9853846430778503,0.2297409325838089,0.07201842218637466,0.9948717951774597,0.2239663004875183,0.06648290157318115
113,0.985897421836853,0.2267218679189682,0.069414421916008,0.9948717951774597,0.21328045427799225,0.05567131191492081
114,0.9846153855323792,0.2310332953929901,0.07370779663324356,0.9866666793823242,0.2555603086948395,0.09889309108257294
115,0.9797435998916626,0.2498517483472824,0.09413930773735046,0.9917948842048645,0.23084591329097748,0.07536507397890091
116,0.9846153855323792,0.22797945141792297,0.07302699238061905,0.9958974123001099,0.2168559730052948,0.06239746883511543
117,0.9864102602005005,0.2313506305217743,0.07714138925075531,0.9958974123001099,0.1995292603969574,0.04554004594683647
118,0.9853846430778503,0.22300788760185242,0.06911486387252808,0.9958974123001099,0.2059115171432495,0.052379537373781204
119,0.9815384745597839,0.2338346391916275,0.0807097852230072,0.9948717951774597,0.2138458788394928,0.06081663444638252
120,0.9853846430778503,0.22905860841274261,0.07625685632228851,0.9958974123001099,0.20072415471076965,0.04854726791381836
121,0.9861538410186768,0.21964791417121887,0.06746601313352585,0.9969230890274048,0.210150346159935,0.05812164396047592
122,0.9856410026550293,0.21991972625255585,0.06831824779510498,0.9958974123001099,0.1999867558479309,0.0490383580327034
123,0.9876922965049744,0.21415910124778748,0.06356050819158554,0.9989743828773499,0.1966494470834732,0.04620371013879776
124,0.983589768409729,0.2185254693031311,0.06828074902296066,0.9979487061500549,0.1952127367258072,0.045424263924360275
125,0.986923098564148,0.21248528361320496,0.06294170767068863,0.9948717951774597,0.19867952167987823,0.04918108880519867
126,0.9902564287185669,0.20830245316028595,0.05912787467241287,0.9979487061500549,0.1908065527677536,0.041770096868276596
127,0.9856410026550293,0.21973589062690735,0.07111944258213043,0.9948717951774597,0.20884260535240173,0.060502905398607254
128,0.9897435903549194,0.20953480899333954,0.061314865946769714,0.9969230890274048,0.1882200837135315,0.040168583393096924
129,0.9897435903549194,0.20380552113056183,0.056127648800611496,0.9969230890274048,0.1969643235206604,0.04930558800697327
130,0.9861538410186768,0.20626869797706604,0.05901985615491867,0.9989743828773499,0.19310639798641205,0.04649985581636429
131,0.9864102602005005,0.21332880854606628,0.067234568297863,0.9979487061500549,0.18938229978084564,0.043704938143491745
132,0.986923098564148,0.20483797788619995,0.059778790920972824,0.9979487061500549,0.19552743434906006,0.051121026277542114
133,0.9866666793823242,0.20727859437465668,0.06333794444799423,0.9969230890274048,0.18710710108280182,0.043649666011333466
134,0.9843589663505554,0.2236267775297165,0.0806131362915039,0.9948717951774597,0.2042299509048462,0.061954889446496964
135,0.9843589663505554,0.21321818232536316,0.07107535749673843,0.9958974123001099,0.19677665829658508,0.05457751452922821
136,0.9823076725006104,0.23339644074440002,0.09192759543657303,0.9928205013275146,0.2183307707309723,0.07828374207019806
137,0.985897421836853,0.21172328293323517,0.0713304728269577,0.9917948842048645,0.2435925155878067,0.10292480885982513
138,0.9843589663505554,0.20515763759613037,0.06452400982379913,0.9958974123001099,0.18498200178146362,0.044382255524396896
139,0.9871794581413269,0.20509684085845947,0.06452116370201111,0.9969230890274048,0.2076610028743744,0.06717658042907715
140,0.9887179732322693,0.19745709002017975,0.057268936187028885,0.9938461780548096,0.21680542826652527,0.0769595056772232
141,0.9874358773231506,0.1980995535850525,0.05869162827730179,0.9938461780548096,0.2176024317741394,0.07878861576318741
142,0.9910256266593933,0.1910206377506256,0.05227448418736458,0.9948717951774597,0.2163286954164505,0.07770319283008575
143,0.985897421836853,0.2006983458995819,0.06249723210930824,0.9948717951774597,0.2185518741607666,0.08083562552928925
144,0.9884615540504456,0.19776177406311035,0.060403916984796524,0.9928205013275146,0.2127964347600937,0.07572761923074722
145,0.9876922965049744,0.1948205828666687,0.05776502192020416,0.9958974123001099,0.21353864669799805,0.07649563252925873
146,0.9841025471687317,0.20296555757522583,0.06621949374675751,0.9958974123001099,0.20406845211982727,0.06747280806303024
147,0.986923098564148,0.1951020210981369,0.058667317032814026,0.9958974123001099,0.20512360334396362,0.06873706728219986
148,0.9915384650230408,0.18622979521751404,0.05020040273666382,0.9969230890274048,0.20373816788196564,0.06804566085338593
149,0.9884615540504456,0.18838538229465485,0.0527922660112381,0.9948717951774597,0.2151728868484497,0.07983729243278503
150,0.9923076629638672,0.18301403522491455,0.04801703989505768,0.9958974123001099,0.20066305994987488,0.06598972529172897
151,0.986923098564148,0.19487082958221436,0.06071186438202858,0.9948717951774597,0.21476109325885773,0.08069254457950592
152,0.9889743328094482,0.1870351880788803,0.0532483272254467,0.9969230890274048,0.1980665624141693,0.06450554728507996
153,0.9902564287185669,0.1880456507205963,0.05454796552658081,0.9958974123001099,0.19114969670772552,0.05769660696387291
154,0.9871794581413269,0.20177040994167328,0.06836050003767014,0.9928205013275146,0.21829774975776672,0.08519189059734344
155,0.9900000095367432,0.1834334135055542,0.05045319348573685,0.9958974123001099,0.18101432919502258,0.048251114785671234
156,0.9879487156867981,0.18652361631393433,0.05386532470583916,0.9958974123001099,0.18929287791252136,0.05691199377179146
157,0.9887179732322693,0.18924200534820557,0.05718018487095833,0.9887179732322693,0.22381006181240082,0.09226952493190765
158,0.9905128479003906,0.18027281761169434,0.048902884125709534,0.9969230890274048,0.18420414626598358,0.053011905401945114
159,0.9856410026550293,0.19611382484436035,0.06517783552408218,0.9928205013275146,0.22442865371704102,0.09395024925470352
160,0.9894871711730957,0.18870528042316437,0.05802367255091667,0.9938461780548096,0.20345734059810638,0.07287202030420303
161,0.9920513033866882,0.1836434006690979,0.05320693925023079,0.9938461780548096,0.21760626137256622,0.08723165839910507
162,0.9879487156867981,0.19016890227794647,0.0600348636507988,0.9948717951774597,0.1924574375152588,0.06293739378452301
163,0.9866666793823242,0.1924426257610321,0.0633712038397789,0.9958974123001099,0.19287440180778503,0.06389430165290833
164,0.9887179732322693,0.18342983722686768,0.05474625527858734,0.9958974123001099,0.19783487915992737,0.06924963742494583
165,0.9879487156867981,0.1821969747543335,0.05391237139701843,0.9917948842048645,0.2019442766904831,0.07406459748744965
166,0.9925640821456909,0.17676155269145966,0.04885650798678398,0.9969230890274048,0.17805306613445282,0.05012047290802002
167,0.989230751991272,0.1840919852256775,0.05676829442381859,0.9969230890274048,0.19812297821044922,0.07118277996778488
168,0.9897435903549194,0.17243622243404388,0.04555267095565796,0.9969230890274048,0.19424086809158325,0.06735261529684067
169,0.9887179732322693,0.17822898924350739,0.051571402698755264,0.9948717951774597,0.19722478091716766,0.07072801142930984
170,0.9910256266593933,0.17175903916358948,0.04542296752333641,0.9969230890274048,0.18353880941867828,0.05751914158463478
171,0.9935897588729858,0.17015701532363892,0.044290944933891296,0.9969230890274048,0.19246624410152435,0.0667954832315445
172,0.9920513033866882,0.1694687455892563,0.04420584440231323,0.9969230890274048,0.19417569041252136,0.0692807286977768
173,0.9897435903549194,0.17442947626113892,0.049933865666389465,0.9958974123001099,0.19428879022598267,0.0700811892747879
174,0.9933333396911621,0.17042647302150726,0.04607253521680832,0.9958974123001099,0.20128832757472992,0.07700552046298981
175,0.9907692074775696,0.17236290872097015,0.04811161011457443,0.9958974123001099,0.2040119469165802,0.079800546169281
176,0.9923076629638672,0.17051301896572113,0.04664097726345062,0.9958974123001099,0.18897883594036102,0.06531091034412384
177,0.9920513033866882,0.16946056485176086,0.04599543660879135,0.9958974123001099,0.18918897211551666,0.06605543941259384
178,0.9897435903549194,0.17116904258728027,0.048226311802864075,0.9969230890274048,0.18267135322093964,0.059817928820848465
179,0.9930769205093384,0.16549549996852875,0.04280823469161987,0.9958974123001099,0.18805722892284393,0.06551256775856018
180,0.9920513033866882,0.16734766960144043,0.045361682772636414,0.9969230890274048,0.1783016175031662,0.05664066970348358
181,0.9923076629638672,0.1663687378168106,0.04484621062874794,0.9979487061500549,0.17092987895011902,0.049507223069667816
182,0.9894871711730957,0.16896812617778778,0.047731831669807434,0.9979487061500549,0.1867188662290573,0.06562460958957672
183,0.9920513033866882,0.1638018637895584,0.04290218651294708,0.9969230890274048,0.1833576112985611,0.06280719488859177
184,0.9935897588729858,0.1627952605485916,0.042406100779771805,0.9969230890274048,0.18600115180015564,0.06567657738924026
185,0.989230751991272,0.16899420320987701,0.0488211028277874,0.9969230890274048,0.17872600257396698,0.05868644267320633
186,0.9928205013275146,0.16076324880123138,0.04082435742020607,0.9969230890274048,0.1812780350446701,0.06164829432964325
187,0.9935897588729858,0.1606435626745224,0.04112725332379341,0.9958974123001099,0.20255286991596222,0.0832613855600357
188,0.9900000095367432,0.16529148817062378,0.046170707792043686,0.9969230890274048,0.18506944179534912,0.06648186594247818
189,0.9917948842048645,0.16030777990818024,0.04194755107164383,0.9958974123001099,0.19567105174064636,0.07745224237442017
190,0.9920513033866882,0.1645614504814148,0.046348851174116135,0.9969230890274048,0.18819740414619446,0.06996079534292221
191,0.9830769300460815,0.18789467215538025,0.06993836164474487,0.9907692074775696,0.23024703562259674,0.11263953149318695
192,0.9894871711730957,0.172881081700325,0.05526409670710564,0.9979487061500549,0.16684401035308838,0.049153588712215424
193,0.9933333396911621,0.16525939106941223,0.04764736816287041,0.9948717951774597,0.17783495783805847,0.06037217006087303
194,0.9917948842048645,0.1606271117925644,0.043418414890766144,0.9969230890274048,0.1785043627023697,0.06137342378497124
195,0.991282045841217,0.1611534208059311,0.044144801795482635,0.9969230890274048,0.17637287080287933,0.05947556346654892
196,0.9928205013275146,0.15874060988426208,0.04223831743001938,0.9979487061500549,0.18206913769245148,0.06612081080675125
197,0.9900000095367432,0.16096515953540802,0.04528592526912689,0.9979487061500549,0.1834123432636261,0.06805455684661865
198,0.9889743328094482,0.17255127429962158,0.05730989947915077,0.9907692074775696,0.23730778694152832,0.12289650738239288
199,0.9879487156867981,0.17083781957626343,0.05663105100393295,0.9958974123001099,0.1819252222776413,0.06767435371875763
200,0.9907692074775696,0.15885141491889954,0.04469877481460571,0.9969230890274048,0.18253381550312042,0.06857100874185562
201,0.9920513033866882,0.15679705142974854,0.04276495426893234,0.9958974123001099,0.1754390150308609,0.06145666167140007
202,0.9905128479003906,0.1617073118686676,0.04802164062857628,0.9938461780548096,0.1992066353559494,0.08579802513122559
203,0.9925640821456909,0.15650632977485657,0.04316896200180054,0.9948717951774597,0.19365549087524414,0.08037438988685608
204,0.9920513033866882,0.15647397935390472,0.04351692274212837,0.9958974123001099,0.18117569386959076,0.06823011487722397
205,0.9941025376319885,0.15328416228294373,0.04043283686041832,0.9948717951774597,0.1887587308883667,0.07613922655582428
206,0.9882051348686218,0.16498902440071106,0.05236360430717468,0.9958974123001099,0.17611926794052124,0.06354700773954391
207,0.9915384650230408,0.15729960799217224,0.0448075532913208,0.9948717951774597,0.18698173761367798,0.0747501328587532
208,0.9900000095367432,0.16150762140750885,0.04946579784154892,0.9948717951774597,0.18701237440109253,0.07489199936389923
209,0.9951282143592834,0.14723920822143555,0.035182319581508636,0.9948717951774597,0.18536226451396942,0.07351861149072647
210,0.9925640821456909,0.15379507839679718,0.041981663554906845,0.9958974123001099,0.18434156477451324,0.07256446778774261
211,0.9925640821456909,0.15103811025619507,0.03940759599208832,0.9948717951774597,0.19493283331394196,0.08349485695362091
212,0.9925640821456909,0.15040768682956696,0.039161015301942825,0.9948717951774597,0.19631727039813995,0.08530312031507492
213,0.9943589568138123,0.14893457293510437,0.0379994660615921,0.9938461780548096,0.19382111728191376,0.08289075642824173
214,0.9938461780548096,0.14886946976184845,0.03803546354174614,0.9948717951774597,0.19374705851078033,0.08320222049951553
215,0.9951282143592834,0.147391676902771,0.03700953349471092,0.9928205013275146,0.1991029679775238,0.08896864205598831
216,0.9933333396911621,0.14882111549377441,0.03903564438223839,0.9948717951774597,0.19124004244804382,0.08165846019983292
217,0.9928205013275146,0.1508343517780304,0.04138416051864624,0.9948717951774597,0.1963598132133484,0.08680996298789978
218,0.991282045841217,0.15662306547164917,0.047086264938116074,0.9938461780548096,0.17952744662761688,0.07024021446704865
219,0.9938461780548096,0.1464189738035202,0.037163298577070236,0.9938461780548096,0.18218418955802917,0.07298975437879562
220,0.9935897588729858,0.1491168588399887,0.039829399436712265,0.9938461780548096,0.19134123623371124,0.08197339624166489
221,0.9938461780548096,0.14481312036514282,0.03575417771935463,0.9958974123001099,0.17801348865032196,0.06929496675729752
222,0.9943589568138123,0.1458207070827484,0.037514254450798035,0.9948717951774597,0.17680735886096954,0.06879005581140518
223,0.9930769205093384,0.1503421515226364,0.04234287142753601,0.9938461780548096,0.183460533618927,0.07558351010084152
224,0.9941025376319885,0.14628656208515167,0.03854309394955635,0.9958974123001099,0.18367788195610046,0.07614157348871231
225,0.9928205013275146,0.15157964825630188,0.04397325590252876,0.9948717951774597,0.18568672239780426,0.07801222056150436
226,0.9938461780548096,0.1468007117509842,0.03913401439785957,0.9948717951774597,0.17625238001346588,0.06859391182661057
227,0.9930769205093384,0.14441809058189392,0.036929480731487274,0.9948717951774597,0.18621234595775604,0.0788768008351326
228,0.994615375995636,0.14549440145492554,0.03831985220313072,0.9958974123001099,0.17356690764427185,0.06647714227437973
229,0.9935897588729858,0.1470019817352295,0.03983164206147194,0.9948717951774597,0.17956385016441345,0.07237788289785385
230,0.9928205013275146,0.15257810056209564,0.04578031226992607,0.9958974123001099,0.18484582006931305,0.07839410752058029
231,0.991282045841217,0.14568424224853516,0.03954992815852165,0.9958974123001099,0.19894403219223022,0.09304200857877731
232,0.9917948842048645,0.15114189684391022,0.04528908059000969,0.9958974123001099,0.1718447059392929,0.06618671864271164
233,0.9864102602005005,0.1598309427499771,0.05418431758880615,0.9938461780548096,0.1726391613483429,0.06701108813285828
234,0.9933333396911621,0.14619028568267822,0.040464408695697784,0.9948717951774597,0.1953555941581726,0.08961458504199982
235,0.9915384650230408,0.15667277574539185,0.05124742537736893,0.9794871807098389,0.26509878039360046,0.1599215865135193
236,0.9907692074775696,0.15078333020210266,0.0456470362842083,0.9969230890274048,0.18774659931659698,0.08277419209480286
237,0.9958974123001099,0.1389959156513214,0.034177687019109726,0.9958974123001099,0.18581433594226837,0.08109375089406967
238,0.9958974123001099,0.13639332354068756,0.03180399909615517,0.9958974123001099,0.1861521452665329,0.08182366192340851
239,0.9935897588729858,0.13992753624916077,0.03558621555566788,0.9958974123001099,0.1806972473859787,0.07637706398963928
240,0.9941025376319885,0.14014704525470734,0.0359794981777668,0.9969230890274048,0.19142448902130127,0.08752786368131638
241,0.9935897588729858,0.13988645374774933,0.03601158782839775,0.9969230890274048,0.1868017464876175,0.08295533061027527
242,0.996666669845581,0.13638226687908173,0.0326584130525589,0.9969230890274048,0.18802303075790405,0.08443177491426468
243,0.9907692074775696,0.15094983577728271,0.047716014087200165,0.9958974123001099,0.18388816714286804,0.08109331876039505
244,0.9905128479003906,0.1488332599401474,0.045923683792352676,0.9958974123001099,0.1853092908859253,0.08239533007144928
245,0.9948717951774597,0.13738639652729034,0.03441670909523964,0.9958974123001099,0.18651920557022095,0.08361470699310303
246,0.9900000095367432,0.14973285794258118,0.04691731557250023,0.9958974123001099,0.1812550276517868,0.07835553586483002
247,0.9956410527229309,0.13706253468990326,0.0342894047498703,0.9958974123001099,0.17975766956806183,0.07713790982961655
248,0.9938461780548096,0.14206334948539734,0.039430372416973114,0.9958974123001099,0.17584684491157532,0.07314904779195786
